First Name;Last Name;Gender;Ethnicity;High School;Bachelor;Master;Filename;Accepted
Elliana;Duarte;Female;Fulani;Bundeshandelsakademie und Bundeshandelsschule Steyr;null;null ;cv_1658.pdf;Accepted
Kaitlynn;Grimes;Female;Cherokee;HTBLuVA Ferlach;null;null;cv_1659.pdf;Accepted
Reina;Clarke;Female;Fulani;Bundesgymnasium Maroltingergasse, Wien-Ottakring;Universität Innsbruck - Pharmazie;Universität Wien - Altertumswissenschaften;cv_1660.pdf;Not Accepted
Nataly;Hoffman;Female;Igbo;HTBLuVA Villach;null;null ;cv_1661.pdf;Accepted
Saul;Stanton;Male;Assyrian;HTL Mistelbach;Technische Universität Wien - Verfahrenstechnik;Universität Wien - Rechtswissenschaften;cv_1662.pdf;Not Accepted
Jessica;Strong;Female;Maasai;Bundeshandelsakademie und Bundeshandelsschule;Technische Universität Wien - Physik;Technische Universität Wien - Architektur;cv_1663.pdf;Accepted
Joe;Berger;Male;Uzbek;HTL Baden Malerschule Leesdorf;Universität Wien - Geschichte;Universität Wien - Mathematik;cv_1664.pdf;Not Accepted
Warren;Bartlett;Male;Shona;Parhamergymnasium, Wien-Hernals;BOKU University (Universität für Bodenkultur Wien) -;null ;cv_1665.pdf;Accepted
Vivian;Farrell;Female;Mori;BG und BORG Graz-Liebenau, Graz;FH Campus Wien - Clinical Engineering;Technische Universität Wien - Architektur;cv_1666.pdf;Not Accepted
Karter;Nichols;Male;Hausa;Zweisprachige Bundeshandelsakademie Klagenfurt;Universität Wien - Sprachwissenschaft;null ;cv_1667.pdf;Not Accepted
Makaila;Chapman;Female;Hausa;BRG Graz Petersgasse, Graz;null;null;cv_1668.pdf;Not Accepted
Thomas;Sanchez;Male;Sephardic Jewish;Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring;Technische Universität Wien - Elektrotechnik;Technische Universität Wien - Maschinenbau;cv_1669.pdf;Not Accepted
Marlie;Wong;Female;Kurdish;Bundeshandelsakademie und Bundeshandelsschule -;Universität Wien - Romanistik;Universität Wien - Philosophie;cv_1670.pdf;Not Accepted
Brylee;Werner;Female;Druze;Bundesgymnasium Wasagasse, Wien;Universität Graz - Earth Sciences;Universität Wien - Informatik;cv_1671.pdf;Accepted
Nathaly;Walls;Female;Hungarian;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_1672.pdf;Not Accepted
Quinn;Schmitt;Female;Samoan;Bundeshandelsakademie und Bundeshandelsschule - IBC;Universität Salzburg - Sportwissenschaft;Universität Wien - Philosophie;cv_1673.pdf;Not Accepted
Desiree;Cruz;Female;Sephardic Jewish;Bundesgymnasium Maroltingergasse, Wien-Ottakring;FH Wiener Neustadt - Agrartechnologie & Digital Farming;Universität Wien - Japanologie;cv_1674.pdf;Not Accepted
Mariela;Cole;Female;Han Chinese;Bundesgymnasium Wasagasse, Wien;FH Oberösterreich - Global Sales and Marketing;null ;cv_1675.pdf;Not Accepted
Kendall;Choi;Female;Rohingya;HTBLuVA Villach;BOKU University (Universität für Bodenkultur Wien) - Weinbau,;Technische Universität Wien - Maschinenbau;cv_1676.pdf;Accepted
Conner;Roberts;Male;Ukrainian;Vienna Business School - Handelsakademie und;Universität Wien - Rechtswissenschaften;Universität Wien - Japanologie;cv_1677.pdf;Accepted
Savanna;Barber;Female;Tibetan;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_1678.pdf;Accepted
Ariel;Lloyd;Female;Assamese;HTL Linz 2 Linzer Technikum – LiTEC;FH Campus Wien - Computer Science and Digital;Universität Wien - Anglistik;cv_1679.pdf;Accepted
Semaj;Wilkins;Male;Khmer;BG BRG und BORG Hartberg, Hartberg;Universität Innsbruck - Geschichte;Technische Universität Wien - Technische Chemie;cv_1680.pdf;Not Accepted
Chace;Quinn;Male;Albanian;Amerlinggymnasium, Wien;FH Joanneum - Advanced Electronic Engineering;Universität Wien - Ernährungswissenschaften;cv_1681.pdf;Not Accepted
Amanda;Morales;Female;Khmer;HTBLuVA St. Pölten;FH Technikum Wien - Biomedical Engineering;Universität Wien - Medizin;cv_1682.pdf;Not Accepted
Gillian;Hanna;Female;Punjabi;BORG St. Pölten, Sankt Pölten;Universität Wien - Afrikawissenschaften;null ;cv_1683.pdf;Not Accepted
Journey;Sloan;Female;Kazakh;Bundeshandelsakademie und Bundeshandelsschule I;null;null ;cv_1684.pdf;Not Accepted
Anabel;Gross;Female;Kurdish;Bundeshandelsakademie und Bundeshandelsschule Steyr;Universität Salzburg - Molekulare Biologie;null;cv_1685.pdf;Not Accepted
Leticia;Bolton;Female;Celtic;Bundeshandelsakademie und Bundeshandelsschule Traun;FH Wiener Neustadt - Business Consultancy International;Universität Wien - Physik;cv_1686.pdf;Accepted
Joanna;Rubio;Female;Mohawk;BORG und Bundeshandelsschule für Leistsungssportler St.;Universität Graz - Lehramt;null ;cv_1687.pdf;Not Accepted
Jaydin;Duncan;Male;Pashtun;Gymnasium Maria Regina, Wien;null;null ;cv_1688.pdf;Not Accepted
Eden;Decker;Female;German;Sigmund Freud Gymnasium, Wien;Universität Wien - Anthropologie;Technische Universität Wien - Technische Chemie;cv_1689.pdf;Accepted
Arnav;Haas;Male;Han Chinese;Bundeshandelsakademie und Bundeshandelsschule;Universität Salzburg - Romanistik;Universität Wien - Amerikanistik;cv_1690.pdf;Accepted
Anabelle;Orr;Female;Berber;HTL Hollabrunn;FH Joanneum - Bank- und Versicherungswirtschaft;Universität Wien - Physik;cv_1691.pdf;Not Accepted
Demetrius;Nixon;Male;Vietnamese;Bundeshandelsakademie und Bundeshandelsschule -;Universität Innsbruck - Informatik;null ;cv_1692.pdf;Accepted
Elijah;Mcneil;Male;French;BG Wiener Neustadt Zehnergasse, Wiener Neustadt;Universität Graz - Volkswirtschaftslehre;null ;cv_1693.pdf;Accepted
Mariam;Rivers;Female;Baloch;Amerlinggymnasium, Wien;BOKU University (Universität für Bodenkultur Wien) -;Universität Wien - Musikwissenschaft;cv_1694.pdf;Accepted
Gael;Roy;Male;Afro-Latin American;Gymnasium Maria Regina, Wien;Universität Graz - Molekularbiologie;Universität Wien - Astronomie;cv_1695.pdf;Accepted
Hadassah;Davidson;Female;Xhosa;Parhamergymnasium, Wien-Hernals;FH Technikum Wien - Innovation and Technology Management;Universität Wien - Afrikawissenschaften;cv_1696.pdf;Not Accepted
Darren;Schneider;Male;Han Chinese;BG und BRG Graz Oeverseegasse, Graz;FH Technikum Wien - AI Engineering;null;cv_1697.pdf;Not Accepted
Braeden;Singh;Male;Fulani;Bundeshandelsakademie und Bundeshandelsschule;FH Oberösterreich - Interactive Media;null ;cv_1698.pdf;Accepted
Shaniya;Fowler;Female;Berber;HTBLuVA Mödling;FH Campus Wien - Bauingenieurwesen - Baumanagement;Universität Wien - Arabistik;cv_1699.pdf;Accepted
Dominick;Branch;Male;Ashanti;BG Wiener Neustadt Zehnergasse, Wiener Neustadt;Universität Salzburg - Kommunikationswissenschaft;Universität Wien - Wirtschaftswissenschaften;cv_1700.pdf;Accepted
Adelaide;Stanton;Female;Tahitian;BORG St. Pölten, Sankt Pölten;Universität Innsbruck - Mathematik;Universität Wien - Politikwissenschaft;cv_1701.pdf;Accepted
Aldo;Powell;Male;Hausa;Bundeshandelsakademie und Bundeshandelsschule Traun;null;null ;cv_1702.pdf;Not Accepted
Carleigh;Coffey;Female;Italian;HTL Hollabrunn;FH Campus Wien - Green Mobility;Universität Wien - Sprachwissenschaft;cv_1703.pdf;Not Accepted
Addisyn;Russo;Female;Ukrainian;Bundeshandelsakademie und Bundeshandelsschule -;null;null ;cv_1704.pdf;Accepted
Kaylyn;Dominguez;Female;Celtic;BORG Feldbach, Feldbach;FH Wiener Neustadt - Ergotherapie;Universität Wien - Biologie;cv_1705.pdf;Not Accepted
Ryann;Barber;Female;Italian;BG und BRG Graz Carnerigasse, Graz;FH Technikum Wien - Renewable Energy Systems;Universität Wien - Musikwissenschaft;cv_1706.pdf;Accepted
Arthur;Sparks;Male;Baloch;HTL Hollabrunn;FH Campus Wien - Soziale Arbeit;Universität Wien - Ernährungswissenschaften;cv_1707.pdf;Not Accepted
Kamren;Turner;Male;Tahitian;HTL Braunau;Universität Wien - Sprachwissenschaft;null ;cv_1708.pdf;Accepted
Lance;Dixon;Male;Coptic;HTBLuVA Villach;Universität Salzburg - Informatik;null;cv_1709.pdf;Not Accepted
Rudy;Merritt;Male;Ashanti;HBLFA Wieselburg (Francisco-Josephinum);FH Joanneum - Industrial Design;Universität Wien - Sprachwissenschaft;cv_1710.pdf;Not Accepted
Braylon;Gilbert;Male;English;HTL Waidhofen an der Ybbs;null;null;cv_1711.pdf;Not Accepted
Harry;Rangel;Male;Rohingya;BG und BRG Sankt Pölten Josefstraße, St. Pölten;BOKU University (Universität für Bodenkultur Wien) -;Universität Wien - Chemie;cv_1712.pdf;Accepted
Catherine;Hopkins;Female;Malay;BG BRG Graz Marschallgasse, Graz;Universität Graz - Geschichte;Universität Wien - Arabistik;cv_1713.pdf;Accepted
Harmony;Lucero;Female;Sephardic Jewish;Bundeshandelsakademie und Bundeshandelsschule -;null;null ;cv_1714.pdf;Accepted
Jonathon;Hogan;Male;Tongan;Amerlinggymnasium, Wien;Universität Salzburg - Sportwissenschaft;Universität Wien - Amerikanistik;cv_1715.pdf;Not Accepted
Sawyer;Gardner;Male;Kazakh;BG und BRG Graz Klusemannstraße, Graz;null;null ;cv_1716.pdf;Not Accepted
Oscar;Miles;Male;Persian;BG und BRG Graz Seebachergasse, Graz;null;null;cv_1717.pdf;Not Accepted
Holden;Vincent;Male;Rohingya;BG Wiener Neustadt Zehnergasse, Wiener Neustadt;FH Campus Wien - Green Mobility;Universität Wien - Soziologie;cv_1718.pdf;Not Accepted
Thaddeus;Acevedo;Male;Vietnamese;HTL Wolfsberg;FH Technikum Wien - Smart Homes and Assistive Technologies;Technische Universität Wien - Technische Chemie;cv_1719.pdf;Accepted
Abel;Kelley;Male;Samoan;BG und BRG Waidhofen an der Thaya, Waidhofen an der;BOKU University (Universität für Bodenkultur Wien) - Weinbau,;Universität Wien - Arabistik;cv_1720.pdf;Accepted
Kendall;Zhang;Female;Zulu;Parhamergymnasium, Wien-Hernals;null;null;cv_1721.pdf;Not Accepted
Samir;Moses;Male;Basque;HTL für Lebensmitteltechnologie Wels;null;null;cv_1722.pdf;Accepted
Amare;Salinas;Male;Somali;Bundeshandelsakademie und Bundeshandelsschule;Universität Wien - Philosophie;null ;cv_1723.pdf;Accepted
Finn;Sloan;Male;Vietnamese;Bundeshandelsakademie und Bundeshandelsschule - IBC;Universität Wien - Deutsche Philologie;Universität Wien - Philosophie;cv_1724.pdf;Accepted
Jamal;Watson;Male;Yoruba;Vienna Business School - Handelsakademie und;Universität Wien - Europäische Ethnologie;Universität Wien - Geographie;cv_1725.pdf;Accepted
Hudson;Rivera;Male;Afro-Caribbean;Bundeshandelsakademie und Bundeshandelsschule Graz;null;null ;cv_1726.pdf;Accepted
Georgia;Houston;Female;Hmong;Bundeshandelsakademie und Bundeshandelsschule St.;FH Wiener Neustadt - Wirtschaftsberatung;Universität Wien - Deutsche Philologie;cv_1727.pdf;Accepted
Alijah;Cain;Male;Malay;BG und BRG Graz Carnerigasse, Graz;FH Technikum Wien - Biomedical Engineering;Universität Wien - Afrikawissenschaften;cv_1728.pdf;Not Accepted
Orlando;Knapp;Male;Sephardic Jewish;Bundesgymnasium Maroltingergasse, Wien-Ottakring;null;null ;cv_1729.pdf;Not Accepted
Uriah;Kelly;Male;Russian;Bundeshandelsakademie und Bundeshandelsschule I;Universität Innsbruck - Rechtswissenschaften;null ;cv_1730.pdf;Accepted
Rey;Wells;Male;Tamil;HTBLuVA Villach;BOKU University (Universität für Bodenkultur Wien) - Weinbau,;Universität Wien - Klassische Philologie;cv_1731.pdf;Not Accepted
Elias;Wilcox;Male;Afro-Latin American;BRG Graz Körösistraße, Graz;null;null;cv_1732.pdf;Not Accepted
Desirae;Nash;Female;Hungarian;Vienna Business School - Handelsakademie und;Universität Graz - Lehramt;Universität Wien - Europäische Ethnologie;cv_1733.pdf;Not Accepted
Ireland;Crane;Female;Somali;BG und BRG Graz Oeverseegasse, Graz;null;null;cv_1734.pdf;Accepted
Davian;Riddle;Male;Quechua;BRG Graz Körösistraße, Graz;null;null ;cv_1735.pdf;Accepted
Gideon;Norman;Male;Finnish;Hernalser Gymnasium Geblergasse, Wien-Hernals;FH Oberösterreich - Electrical Engineering;Universität Wien - Afrikawissenschaften;cv_1736.pdf;Not Accepted
Deshawn;Ward;Male;Tahitian;HTL Mössingerstraße, Klagenfurt;Universität Wien - Politikwissenschaft;Universität Wien - Ernährungswissenschaften;cv_1737.pdf;Not Accepted
Cecelia;Johnson;Female;Igbo;Bundeshandelsakademie und Bundeshandelsschule -;Universität Innsbruck - Rechtswissenschaften;null ;cv_1738.pdf;Accepted
Joy;Payne;Female;French;Bundeshandelsakademie und Bundeshandelsschule - IBC;Universität Innsbruck - Erziehungswissenschaft;null ;cv_1739.pdf;Accepted
Sonny;Landry;Male;Xhosa;Bundeshandelsakademie und Bundeshandelsschule Steyr;Universität Innsbruck - Geschichte;null ;cv_1740.pdf;Not Accepted
Bryanna;Rice;Female;Tuareg;Bundeshandelsakademie und Bundeshandelsschule -;Universität Salzburg - Mathematik;Universität Wien - Chemie;cv_1741.pdf;Not Accepted
Emmy;Cervantes;Female;Italian;Bundeshandelsakademie und Bundeshandelsschule Traun;Universität Salzburg - Soziologie;Universität Wien - Archäologie;cv_1742.pdf;Not Accepted
Adyson;Davenport;Female;Ukrainian;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_1743.pdf;Not Accepted
Laci;Fritz;Female;Roma;Bundeshandelsakademie und Bundeshandelsschule -;Universität Wien - Politikwissenschaft;Universität Wien - Psychologie;cv_1744.pdf;Accepted
Marco;Berry;Male;Japanese;Bundeshandelsakademie und Bundeshandelsschule -;FH Technikum Wien - Urban Renewable Energy Technologies;Universität Wien - Translationswissenschaft;cv_1745.pdf;Not Accepted
Junior;Cooke;Male;Finnish;Vienna Business School - Handelsakademie und;FH Wiener Neustadt - Mechatronik;Universität Wien - Politikwissenschaft;cv_1746.pdf;Accepted
Jayden;Bates;Male;Zulu;Bundeshandelsakademie und Bundeshandelsschule Traun;null;null ;cv_1747.pdf;Accepted
Landen;Conner;Male;Finnish;HTL Bau und Design Linz;FH Wiener Neustadt - Agrartechnologie & Digital Farming;Universität Wien - Ägyptologie;cv_1748.pdf;Not Accepted
Gunnar;Patterson;Male;Jewish;Wiedner Gymnasium, Wien;Universität Graz - Jus;Technische Universität Wien - Raumplanung und Raumordnung;cv_1749.pdf;Accepted
Lucas;Hays;Male;Kurdish;Vienna Business School - Handelsakademie III,;null;null;cv_1750.pdf;Not Accepted
Brandon;Vega;Male;Druze;BG und BRG Graz Klusemannstraße, Graz;null;null ;cv_1751.pdf;Accepted
Kameron;Kim;Male;Uzbek;BG und BRG Waidhofen an der Thaya, Waidhofen an der;Universität Innsbruck - Informatik;Universität Wien - Romanistik;cv_1752.pdf;Not Accepted
Arely;Valdez;Female;Han Chinese;BG und BORG Graz-Liebenau, Graz;Universität Innsbruck - Biologie;Universität Wien - Judaistik;cv_1753.pdf;Not Accepted
Zain;Hester;Male;Khmer;BRG Graz Körösistraße, Graz;Universität Graz - Chemie;Technische Universität Wien - Technische Chemie;cv_1754.pdf;Accepted
Edward;Fleming;Male;Hmong;HTBLuVA Pinkafeld;FH Technikum Wien - Renewable Energy Systems;null ;cv_1755.pdf;Accepted
Asa;Steele;Male;Hausa;Amerlinggymnasium, Wien;Universität Graz - Betriebswirtschaft;Universität Wien - Slawistik;cv_1756.pdf;Accepted
Kristopher;Benjamin;Male;Japanese;HTBLuVA Mödling;null;null ;cv_1757.pdf;Accepted
Zane;Hoover;Male;Japanese;Vienna Business School - Handelsakademie und;Technische Universität Wien - Raumplanung und Raumordnung;null ;cv_1758.pdf;Accepted
Elsa;Carr;Female;Assyrian;HTL für Lebensmitteltechnologie Hollabrunn;Universität Wien - Biologie;Universität Wien - Arabistik;cv_1759.pdf;Accepted
Aleena;Dudley;Female;Tahitian;HTL Waidhofen an der Ybbs;null;null;cv_1760.pdf;Not Accepted
Camron;Beasley;Male;Scandinavian;Bundeshandelsakademie und Bundeshandelsschule;null;null;cv_1761.pdf;Not Accepted
Larry;Duran;Male;Han Chinese;HTL Mössingerstraße, Klagenfurt;Technische Universität Wien - Bauingenieurwesen;null ;cv_1762.pdf;Not Accepted
Pamela;Stevenson;Female;Albanian;HTL Wolfsberg;null;null ;cv_1763.pdf;Accepted
Carleigh;Sweeney;Female;Zulu;Bundeshandelsakademie und Bundeshandelsschule - Schule;null;null;cv_1764.pdf;Not Accepted
Milo;Calderon;Male;Hausa;BRG und BORG St Pölten Schulring, St. Pölten;FH Oberösterreich - Innovation Engineering and Management;Technische Universität Wien - Bauingenieurwesen;cv_1765.pdf;Not Accepted
Maddison;Hopkins;Female;Hausa;BG und BRG Graz Oeverseegasse, Graz;null;null ;cv_1766.pdf;Not Accepted
Sara;Riley;Female;Arab;BORG Feldbach, Feldbach;FH Campus Wien - Technical Management;Universität Wien - Medizin;cv_1767.pdf;Accepted
Annika;Rollins;Female;Roma;HTL Mistelbach;null;null ;cv_1768.pdf;Not Accepted
Anna;Wilkins;Female;Baloch;Bundeshandelsakademie und Bundeshandelsschule Reutte;Universität Wien - Slawistik;Universität Wien - Japanologie;cv_1769.pdf;Not Accepted
Diamond;Cochran;Female;Rohingya;BG und BRG Waidhofen an der Thaya, Waidhofen an der;Universität Innsbruck - Informatik;Universität Wien - Rechtswissenschaften;cv_1770.pdf;Accepted
Mylie;Davies;Female;Punjabi;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_1771.pdf;Not Accepted
Laurel;Graves;Female;Uzbek;Zweisprachige Bundeshandelsakademie Klagenfurt;Technische Universität Wien - Wirtschaftsinformatik;Universität Wien - Kunstgeschichte;cv_1772.pdf;Accepted
Cindy;Schultz;Female;Tongan;BRG Graz Körösistraße, Graz;BOKU University (Universität für Bodenkultur Wien) -;Universität Wien - Judaistik;cv_1773.pdf;Not Accepted
Kamron;Morrow;Male;Korean;Schottengymnasium, Wien;Universität Graz - Earth Sciences;null ;cv_1774.pdf;Accepted
Coleman;Higgins;Male;Igbo;BRG Graz Körösistraße, Graz;null;null ;cv_1775.pdf;Not Accepted
Alissa;Navarro;Female;Dutch;HTBLuVA Mödling;Universität Salzburg - Rechtswissenschaften;Technische Universität Wien - Bauingenieurwesen;cv_1776.pdf;Accepted
Lizeth;Hunter;Female;Somali;Bundeshandelsakademie und Bundeshandelsschule;Universität Graz - Informatik;null;cv_1777.pdf;Not Accepted
Aleah;Dunn;Female;Mongol;BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz;null;null;cv_1778.pdf;Not Accepted
Brynlee;Atkinson;Female;German;Zweisprachige Bundeshandelsakademie Klagenfurt;Universität Innsbruck - Erziehungswissenschaft;null ;cv_1779.pdf;Not Accepted
Leah;Elliott;Female;Yoruba;HBLFA Wieselburg (Francisco-Josephinum);Technische Universität Wien - Technische Physik;null ;cv_1780.pdf;Not Accepted
Yusuf;Costa;Male;Scandinavian;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_1781.pdf;Not Accepted
Owen;Black;Male;Yoruba;Vienna Business School - Handelsakademie und;Universität Wien - Musikwissenschaft;Technische Universität Wien - Bauingenieurwesen;cv_1782.pdf;Accepted
Zackary;Elliott;Male;Punjabi;Sigmund Freud Gymnasium, Wien;Universität Wien - Afrikawissenschaften;Universität Wien - Mathematik;cv_1783.pdf;Not Accepted
Amari;Sharp;Female;Portuguese;Zweisprachige Bundeshandelsakademie Klagenfurt;null;null ;cv_1784.pdf;Accepted
Layton;Gay;Male;Mohawk;Bundeshandelsakademie und Bundeshandelsschule Steyr;Universität Innsbruck - Politikwissenschaft;Universität Wien - Biologie;cv_1785.pdf;Accepted
Oswaldo;Cruz;Male;Italian;Bundeshandelsakademie und Bundeshandelsschule;Universität Salzburg - Psychologie;null ;cv_1786.pdf;Accepted
Cecelia;Morton;Female;Malay;BRG Waidhofen an der Ybbs, Waidhofen an der Ybbs;null;null;cv_1787.pdf;Not Accepted
Lilliana;Mccoy;Female;Scandinavian;Wirtschaftskundliches BRG Graz Sandgasse, Graz;Universität Wien - Kunstgeschichte;Technische Universität Wien - Informatik;cv_1788.pdf;Accepted
Beckham;Krause;Male;Albanian;HTL Steyr;FH Wiener Neustadt - Gesundheits- und Krankenpflege;Technische Universität Wien - Bauingenieurwesen;cv_1789.pdf;Accepted
Jordon;Powell;Male;Roma;Bundeshandelsakademie und Bundeshandelsschule Wien;Technische Universität Wien - Raumplanung und Raumordnung;Universität Wien - Chemie;cv_1790.pdf;Not Accepted
Eduardo;Holloway;Male;Polish;HTL für Lebensmitteltechnologie Hollabrunn;Universität Salzburg - Kommunikationswissenschaft;Universität Wien - Theaterwissenschaft;cv_1791.pdf;Accepted
Rafael;Wu;Male;Khmer;BG und BRG Waidhofen an der Thaya, Waidhofen an der;Universität Wien - Biologie;Universität Wien - Sprachwissenschaft;cv_1792.pdf;Not Accepted
Messiah;Simpson;Male;Somali;BG und BRG Graz Carnerigasse, Graz;Universität Innsbruck - Soziologie;Technische Universität Wien - Maschinenbau;cv_1793.pdf;Accepted
Derick;Gaines;Male;Somali;Gymnasium Maria Regina, Wien;Technische Universität Wien - Technische Physik;null ;cv_1794.pdf;Not Accepted
